model_name,motion_id,family,trial_id,perturbation,success,fall,slip,impact,recovery_success,resume_success,com_margin_mean,cp_margin_mean,momentum_norm_mean,switch_count
pd_baseline,kt_vadivu_lowseat,stable_stance,3,fall,False,True,False,1288.22,False,False,0.0,0.0,0.0,0
pd_baseline,kt_vadivu_lowseat,stable_stance,4,fall,False,True,False,1288.22,False,False,0.0,0.0,0.0,0
pd_baseline,kw_lunge_strike,translational,0,fall,False,True,False,508.68,False,False,0.0,0.0,0.0,0
pd_baseline,kw_lunge_strike,translational,1,fall,False,True,False,508.68,False,False,0.0,0.0,0.0,0
pd_baseline,kw_lunge_strike,translational,2,fall,False,True,False,508.68,False,False,0.0,0.0,0.0,0
pd_baseline,kw_lunge_strike,translational,3,fall,False,True,False,508.68,False,False,0.0,0.0,0.0,0
pd_baseline,kw_lunge_strike,translational,4,fall,False,True,False,508.68,False,False,0.0,0.0,0.0,0
pd_baseline,KS-075,translational,0,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-075,translational,1,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-075,translational,2,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-075,translational,3,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-075,translational,4,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,fw_triangle_steps,translational,0,fall,False,True,False,835.48,False,False,0.0,0.0,0.0,0
pd_baseline,fw_triangle_steps,translational,1,fall,False,True,False,835.48,False,False,0.0,0.0,0.0,0
pd_baseline,fw_triangle_steps,translational,2,fall,False,True,False,835.48,False,False,0.0,0.0,0.0,0
pd_baseline,fw_triangle_steps,translational,3,fall,False,True,False,835.48,False,False,0.0,0.0,0.0,0
pd_baseline,fw_triangle_steps,translational,4,fall,False,True,False,835.48,False,False,0.0,0.0,0.0,0
pd_baseline,KS-054,translational,0,fall,False,True,False,1894.17,False,False,0.0,0.0,0.0,0
pd_baseline,KS-054,translational,1,fall,False,True,False,1894.17,False,False,0.0,0.0,0.0,0
pd_baseline,KS-054,translational,2,fall,False,True,False,1894.17,False,False,0.0,0.0,0.0,0
pd_baseline,KS-054,translational,3,fall,False,True,False,1894.17,False,False,0.0,0.0,0.0,0
pd_baseline,KS-054,translational,4,fall,False,True,False,1894.17,False,False,0.0,0.0,0.0,0
pd_baseline,KS-082,translational,0,fall,False,True,False,1487.33,False,False,0.0,0.0,0.0,0
pd_baseline,KS-082,translational,1,fall,False,True,False,1487.33,False,False,0.0,0.0,0.0,0
pd_baseline,KS-082,translational,2,fall,False,True,False,1487.33,False,False,0.0,0.0,0.0,0
pd_baseline,KS-082,translational,3,fall,False,True,False,1487.33,False,False,0.0,0.0,0.0,0
pd_baseline,KS-082,translational,4,fall,False,True,False,1487.33,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_step,translational,0,fall,False,True,False,60.68,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_step,translational,1,fall,False,True,False,60.68,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_step,translational,2,fall,False,True,False,60.68,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_step,translational,3,fall,False,True,False,60.68,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_step,translational,4,fall,False,True,False,60.68,False,False,0.0,0.0,0.0,0
pd_baseline,kt_chuvadu_lowstance,translational,0,fall,False,True,False,898.3,False,False,0.0,0.0,0.0,0
pd_baseline,kt_chuvadu_lowstance,translational,1,fall,False,True,False,898.3,False,False,0.0,0.0,0.0,0
pd_baseline,kt_chuvadu_lowstance,translational,2,fall,False,True,False,898.3,False,False,0.0,0.0,0.0,0
pd_baseline,kt_chuvadu_lowstance,translational,3,fall,False,True,False,898.3,False,False,0.0,0.0,0.0,0
pd_baseline,kt_chuvadu_lowstance,translational,4,fall,False,True,False,898.3,False,False,0.0,0.0,0.0,0
pd_baseline,KS-074_pt1,translational,0,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-074_pt1,translational,1,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-074_pt1,translational,2,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-074_pt1,translational,3,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-074_pt1,translational,4,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
pd_baseline,KS-072,translational,0,fall,False,True,False,4918.18,False,False,0.0,0.0,0.0,0
pd_baseline,KS-072,translational,1,fall,False,True,False,4918.18,False,False,0.0,0.0,0.0,0
pd_baseline,KS-072,translational,2,fall,False,True,False,4918.18,False,False,0.0,0.0,0.0,0
pd_baseline,KS-072,translational,3,fall,False,True,False,4918.18,False,False,0.0,0.0,0.0,0
pd_baseline,KS-072,translational,4,fall,False,True,False,4918.18,False,False,0.0,0.0,0.0,0
pd_baseline,ks_lunge_stretch,translational,0,fall,False,True,False,1546.49,False,False,0.0,0.0,0.0,0
pd_baseline,ks_lunge_stretch,translational,1,fall,False,True,False,1546.49,False,False,0.0,0.0,0.0,0
pd_baseline,ks_lunge_stretch,translational,2,fall,False,True,False,1546.49,False,False,0.0,0.0,0.0,0
pd_baseline,ks_lunge_stretch,translational,3,fall,False,True,False,1546.49,False,False,0.0,0.0,0.0,0
pd_baseline,ks_lunge_stretch,translational,4,fall,False,True,False,1546.49,False,False,0.0,0.0,0.0,0
