step,t,motion_id,phase,phase_label,mode,base_x,base_y,base_z,upright_cos,com_x,com_y,com_z,com_vx,com_vy,com_vz,lin_momentum_norm,ang_momentum_norm,momentum_norm,cp_x,cp_y,cp_margin,com_margin,support_area,support_mode,contact_left,contact_right,grf_left,grf_right,grf_total,torque_norm,torque_max,tracking_err_rms,head_force,torso_force,push_force,force_N,trial
202,4.04,horse_stance_hold,0.8782608695652174,transition,recovery,-0.23466348022385167,0.734768068507922,0.15926439667704306,0.027968807263724783,-0.09266821445939424,0.7873769998733107,0.18051808000942987,0.004369335113291212,-0.00446109243802719,-0.00033503820826533164,0.20849462874537925,0.0801304567950544,0.2233627102312684,-0.09207550589306347,0.7867718442524546,-0.4367288387130509,-0.43751061779715306,0.00041187388133212544,single_left,1,0,15.56217443937631,0.0,326.96808199086695,28.65402150022715,14.856979456235123,0.056185306477181125,0.0,0.0,0.0,240.0,0
203,4.0600000000000005,horse_stance_hold,0.8826086956521739,transition,recovery,-0.23449478508936294,0.734828667434672,0.15929432261285464,0.028092139219978707,-0.09258167719359277,0.7872841002864766,0.18051074660971836,0.00424390610785579,-0.004718868187090005,-0.00038639413707884093,0.21199240009479087,0.08678550569225693,0.22906877066988124,-0.09200599500258093,0.7866439899004312,-0.43677486266076454,-0.4375824756341383,0.00041002159106878766,single_left,1,0,15.755454103458513,0.0,327.01477050013364,28.536014506622017,14.7097530964973,0.05618459349578516,0.0,0.0,0.0,240.0,0
204,4.08,horse_stance_hold,0.8869565217391305,transition,recovery,-0.23434826453486812,0.7348885116136524,0.15931578015480533,0.028197902116348948,-0.09250055877674372,0.787191265787111,0.18050276644082502,0.003872622948906811,-0.004517118998242617,-0.0004016501600242723,0.1988286792464009,0.08761991072042444,0.21727883570546702,-0.09197525243692298,0.786578536048428,-0.43690433326052935,-0.437667558000789,0.00040852907663921356,single_left,1,0,15.870528869672224,0.0,327.07958962142743,28.407770413836282,14.56460096732761,0.056198609906986434,0.0,0.0,0.0,240.0,0
205,4.1,horse_stance_hold,0.8913043478260869,transition,recovery,-0.23422470646690766,0.7349485691546103,0.15932821792624027,0.028256205545842232,-0.09242849535781272,0.7871064294607731,0.18049485348978994,0.0033698028713690297,-0.003975996382722329,-0.000385791821741773,0.17424679864387566,0.08389183645624028,0.1933902455183299,-0.09197140463808377,0.7865671127358514,-0.43709770696833855,-0.43776723818937774,0.00040747698514391473,single_left,1,0,15.896841010823294,0.0,327.1191737056,28.27329437020181,14.424120419803478,0.0562191437489427,0.0,0.0,0.0,240.0,0
206,4.12,horse_stance_hold,0.8956521739130435,transition,recovery,-0.23412239151738112,0.7350093675011926,0.15933227159219718,0.028249789671745212,-0.09236700725105669,0.7870348665753141,0.18048745679872943,0.002832724846856439,-0.003231731276436029,-0.00035418604733688955,0.14376901805593506,0.07710503682383213,0.16314017670816805,-0.09198277536644792,0.7865965133055738,-0.4373315757539247,-0.43788015840326316,0.00040683136872243786,single_left,1,0,15.839619186964335,0.0,327.13498315575833,28.13777267171878,14.290230089972296,0.05623972861890105,0.0,0.0,0.0,240.0,0
207,4.14,horse_stance_hold,0.9,transition,recovery,-0.23403799771918254,0.735071009470936,0.15932936495215144,0.028173167228205866,-0.09231595881324764,0.7869792715033752,0.18048074375232268,0.0023318878022858666,-0.002405681017364663,-0.00031987468878970913,0.11221323653484032,0.06862818088785863,0.13153568970283566,-0.09199966653968887,0.786652970075968,-0.43758436232344833,-0.438003547528968,0.0004065143059725773,single_left,1,0,15.714525697333737,0.0,327.13107435777624,28.006285917522792,14.164155410057631,0.05625594278555459,0.0,0.0,0.0,240.0,0
208,4.16,horse_stance_hold,0.9043478260869566,transition,recovery,-0.23396739673407008,0.7351332602900572,0.15932133830227094,0.028030198985910748,-0.09227409288527247,0.78694016601487,0.18047465608625873,0.0019119870793848342,-0.0015949919735199446,-0.00029237327184039016,0.08358708832103112,0.059591214250513724,0.10265434306369355,-0.09201475942139986,0.7867238283639508,-0.43783830573615623,-0.4381340948520706,0.0004064303972918931,single_left,1,0,15.54159633880515,0.0,327.11477927680266,27.88289641159459,14.046420429214457,0.05626533152949692,0.0,0.0,0.0,240.0,0
209,4.18,horse_stance_hold,0.908695652173913,transition,recovery,-0.23390630937308796,0.7351956652362869,0.15931013594161492,0.02783107767154719,-0.09223951069444496,0.7869164381760676,0.18046899766340835,0.0015953727739086393,-0.000868524131794565,-0.00027635061616699196,0.06125991976602595,0.05084639223093921,0.07961239459181248,-0.09202312478570074,0.7867986372541776,-0.4380802861411947,-0.4382684480487061,0.0004064791711369947,single_left,1,0,15.341104641807817,0.0,327.0943559202279,27.77020350393003,13.936941541687366,0.056267047060025444,0.0,0.0,0.0,240.0,0
210,4.2,horse_stance_hold,0.9130434782608696,transition,recovery,-0.2338507935846938,0.7352576616587116,0.15929757050320098,0.027589443850008197,-0.092210073606977,0.7869059043896228,0.18046352990935743,0.0013862411236266765,-0.00026778175351182637,-0.0002720150028838546,0.04793899363088189,0.04296966991345701,0.06437809909288396,-0.09202205579315624,0.7868695847775307,-0.4383017982389163,-0.4384035230208089,0.0004065646271889656,single_left,1,0,15.130947825850154,0.0,327.07628811674414,27.669274496011578,13.835179795938085,0.05626141824528315,0.0,0.0,0.0,240.0,0
211,4.22,horse_stance_hold,0.9173913043478261,transition,recovery,-0.2337975677025096,0.7353186689514928,0.15928516336300055,0.027319979165028534,-0.09218371652553563,0.786905817310777,0.18045804538331048,0.0012751819859688329,0.00018922555473447386,-0.0002766355226945574,0.04396004756308548,0.03629115396894863,0.057004680844178694,-0.09201076444537731,0.7869314818462477,-0.4384984366777961,-0.4385367077537573,0.0004066043910778139,single_left,1,0,14.92521876626438,0.0,327.06414518719464,27.57985414264499,13.740309540894192,0.0562495323735619,0.0,0.0,0.0,240.0,0
212,4.24,horse_stance_hold,0.9217391304347827,transition,recovery,-0.2337441828216632,0.7353781531793598,0.15927405511822565,0.027036607831349847,-0.09215866934965236,0.7869132802329651,0.180452407541329,0.0012437629591213568,0.000502842297488325,-0.000286239189116797,0.0457360942007199,0.030941962642628273,0.05521951978163996,-0.0919899812462237,0.7869814793322106,-0.43866914076888963,-0.4386659840930263,0.0004065374290543877,single_left,1,0,14.733782705670336,0.0,327.05888380640926,27.50072703366983,13.651357633743357,0.05623286721091595,0.0,0.0,0.0,240.0,0
213,4.26,horse_stance_hold,0.9260869565217391,transition,recovery,-0.2336890667367447,0.7354356677735446,0.15926497364256098,0.02675129938111494,-0.09213358921341422,0.7869255547723051,0.18044655921179834,0.0012688517368361226,0.0006863855657550834,-0.00029708310685259975,0.04910741923343262,0.026904262211899614,0.055994445697182836,-0.09196150117768458,0.7870186458248961,-0.4388153481519222,-0.43878997254800495,0.0004063281391472745,single_left,1,0,14.562551234640992,0.0,327.0590858926188,27.430129524978526,13.567319689421648,0.056212995173989456,0.0,0.0,0.0,240.0,0
214,4.28,horse_stance_hold,0.9304347826086958,transition,recovery,-0.23363146665438866,0.735490872853674,0.15925824478675746,0.026473388477608578,-0.09210761205059961,0.7869402651413254,0.1804405084003218,0.0013263355735540054,0.0007612609040681417,-0.0003062314611574879,0.05200001836547915,0.024055939865633254,0.057294765492400195,-0.09192773078466165,0.7870435094317322,-0.4389401738213704,-0.43890790799509766,0.00040596544361590214,single_left,1,0,14.414156340215543,0.0,327.06393304269255,27.366122776005724,13.487286816538623,0.05619136848935596,0.0,0.0,0.0,240.0,0
215,4.3,horse_stance_hold,0.9347826086956522,transition,recovery,-0.2335713241376905,0.735543542442915,0.15925385899046976,0.026209365384587076,-0.09208034041752049,0.7869555131012272,0.18043431713409958,0.001393874620526799,0.0007527658472933682,-0.00031122418915634995,0.05382713764952737,0.022208505453518525,0.05822867388168933,-0.09189130256412167,0.7870576035172436,-0.4390476690638234,-0.4390195604872661,0.0004054592440564664,single_left,1,0,14.288479767038769,0.0,327.07230078257584,27.30685120193379,13.410487187814482,0.05616918222719143,0.0,0.0,0.0,240.0,0
216,4.32,horse_stance_hold,0.9391304347826088,transition,recovery,-0.23350911413782,0.7355935588584471,0.15925155289529372,0.025963004795039588,-0.0920517858095995,0.7869699144462157,0.18042808737615937,0.0014527868040905506,0.0006864618598817687,-0.0003104896185216494,0.05456370525193945,0.02113572270071775,0.0585142436070241,-0.09185476166282457,0.7870630110808051,-0.4391421562148976,-0.4391251179622497,0.00040483437606145256,single_left,1,0,14.18330863526524,0.0,327.08254311534034,27.249801573903873,13.336464416342418,0.056147304330474615,0.0,0.0,0.0,240.0,0
217,4.34,horse_stance_hold,0.9434782608695652,transition,recovery,-0.23344569865256032,0.7356409390318523,0.1592509042310481,0.025735800987079976,-0.09202236761269758,0.7869825378904682,0.18042201611812617,0.0014791880599953771,0.0005809634671162628,-0.0002955113847447517,0.053893590230331904,0.020757204914592882,0.05775275425277418,-0.09182176635359302,0.7870613257107253,-0.43922722840785855,-0.43922467062182985,0.00040408249678983155,single_left,1,0,14.118701177012301,0.0,327.10921201109267,27.193514772705708,13.264660865790905,0.05612620998204495,0.0,0.0,0.0,240.0,0
218,4.36,horse_stance_hold,0.9478260869565219,transition,recovery,-0.2333822567697152,0.7356858718562626,0.15925136869007406,0.025527557011069554,-0.09199288343501882,0.7869927620526597,0.18041631958811974,0.0014637148520251582,0.0004519131877154909,-0.00027596071009771615,0.051897080801293266,0.020827756218273142,0.05592050093466418,-0.09179438372098178,0.7870540476496508,-0.43930537592932556,-0.43931828346014073,0.0004031911547358047,single_left,1,0,14.053588996476936,0.0,327.10829999452767,27.13781686502298,13.194708657682687,0.056105992867503736,0.0,0.0,0.0,240.0,0
219,4.38,horse_stance_hold,0.9521739130434783,transition,recovery,-0.2333200227026472,0.7357284971119264,0.1592523069692541,0.025336759655478245,-0.09196416161260186,0.7870003020775986,0.18041100530781326,0.001407424819325641,0.0003156822318884064,-0.0002569538333193814,0.048848188598112345,0.0210719495974839,0.05319936643566025,-0.09177329840643518,0.7870431122668754,-0.43937990992498965,-0.4394072537925102,0.0004022663653159009,single_left,1,0,13.994881317175347,0.0,327.10922493338967,27.082319765715063,13.126412907528096,0.056086565737956076,0.0,0.0,0.0,240.0,0
220,4.4,horse_stance_hold,0.9565217391304349,transition,recovery,-0.23326006950381784,0.735768911479507,0.15925312300255265,0.02516100003782823,-0.09193698179411719,0.7870051590579826,0.1804060923483358,0.0013140169253522734,0.00018475914831055605,-0.00023557523488542667,0.044933570424101926,0.021317599050800017,0.04973394997733839,-0.09175878821318861,0.7870302142103263,-0.4394533796047992,-0.4394927339151396,0.00040138606664606724,single_left,1,0,13.940046756578017,0.0,327.1152381707807,27.026768143193653,13.059694953137134,0.05606766364240204,0.0,0.0,0.0,240.0,0
221,4.42,horse_stance_hold,0.9608695652173913,transition,recovery,-0.23320324784287788,0.735807210749666,0.15925332287286972,0.024997372048254446,-0.09191202903537918,0.7870075319332067,0.18040165229917496,0.0011888668396552353,6.685964225996108e-05,-0.00020999596004364046,0.04031346511949544,0.021463927455436748,0.045671387670543,-0.09175080901731307,0.787016598644779,-0.43952725213235777,-0.43957547685762877,0.0004005880760419023,single_left,1,0,13.884730601339497,0.0,327.1224591367911,26.971122867537385,12.994590354984442,0.056048890065694905,0.0,0.0,0.0,240.0,0
222,4.44,horse_stance_hold,0.965217391304348,transition,recovery,-0.23315018307296,0.7358434981013122,0.1592525317482975,0.024842958987223693,-0.0918898706553369,0.7870077252649095,0.18039776809582347,0.0010382152058315442,-3.4549165996038195e-05,-0.00018057448504790678,0.0351538288610462,0.021466190344590463,0.04118967117496707,-0.09174908174044885,0.7870030401672885,-0.43960213167674594,-0.43965595032669813,0.00039988779603401803,single_left,1,0,13.825784466700561,0.0,327.12792123184573,26.91551941337725,12.944769612815772,0.0560297881182375,0.0,0.0,0.0,240.0,0
223,4.46,horse_stance_hold,0.9695652173913044,transition,recovery,-0.23310128659685603,0.7358778816997515,0.15925049279795125,0.024695180880909082,-0.09187094286739421,0.7870060786082674,0.18039450140014038,0.000868828182261823,-0.00011892279941735418,-0.00014877269966131606,0.029655598444428066,0.02131767809550049,0.03652256724931238,-0.0917531250307867,0.78698995202854,-0.439678069642826,-0.4397344627858052,0.00039928951990751693,single_left,1,0,13.761542226141628,0.0,327.13063938630444,26.86019531182973,12.946028010324255,0.056009903288827725,0.0,0.0,0.0,240.0,0
224,4.48,horse_stance_hold,0.973913043478261,transition,recovery,-0.23305677367823638,0.7359104709446649,0.15924705754138455,0.02455196183807557,-0.09185554391189078,0.7870029214989175,0.180391881823757,0.000687656453901828,-0.00018746931415064303,-0.00011620484942935367,0.02407774631923014,0.02103467166631722,0.03197178881331116,-0.09176229462609181,0.7869774998227963,-0.4397547998536365,-0.43981123407384526,0.00039879174761525693,single_left,1,0,13.691394837844179,0.0,327.1308192719886,26.805424585890044,12.945294393028686,0.05598882890078816,0.0,0.0,0.0,240.0,0
225,4.5,horse_stance_hold,0.9782608695652175,transition,recovery,-0.23301668683663862,0.7359413734686527,0.15924217175172853,0.024411770771396002,-0.0918438345947859,0.7869985479740439,0.18038990951184045,0.0005014483972590373,-0.00024232708487469153,-8.419371053867224e-05,0.01877972172369435,0.020645656422229253,0.027909157585354193,-0.09177583632469018,0.7869656875188926,-0.4398318887799019,-0.4398864230394687,0.00039838969585202777,single_left,1,0,13.615405556774409,0.0,327.1290871769796,26.751470963435626,12.94278920025467,0.05596623512596528,0.0,0.0,0.0,240.0,0
226,4.5200000000000005,horse_stance_hold,0.9826086956521739,transition,recovery,-0.2329809238156541,0.7359706931063101,0.15923585894910608,0.024273589417055312,-0.09183584645837013,0.7869932044384556,0.1803885624439493,0.00031638338804756044,-0.0002860084275808238,-5.3672863745116104e-05,0.014332039813383931,0.020183828910093352,0.024754682681956203,-0.09179294385290722,0.786954420775371,-0.4399088328286421,-0.4399601370240364,0.0003980766448445777,single_left,1,0,13.534064119280373,0.0,327.12607137583734,26.69856066719545,12.938781673012196,0.05594188451162606,0.0,0.0,0.0,240.0,0
227,4.54,horse_stance_hold,0.9869565217391305,transition,recovery,-0.23294926834799348,0.735998528722389,0.15922820291008094,0.02413684231167082,-0.09183149648678705,0.7869870865973253,0.18038780370581994,0.00013778471986075,-0.000321020510812539,-2.5246136394191008e-05,0.011677787457317273,0.019681872047731894,0.022885515226919555,-0.09181281247471054,0.7869435552746439,-0.4399851261112972,-0.4400324382131137,0.00039784477290598363,single_left,1,0,13.448127388460279,0.0,327.12224804531576,26.646870955150263,12.933560230690977,0.055915636904484214,0.0,0.0,0.0,240.0,0
228,4.5600000000000005,horse_stance_hold,0.9913043478260869,transition,recovery,-0.23292142148067282,0.7360249737343653,0.15921933047096765,0.024001309368196912,-0.09183060635610318,0.7869803425034994,0.18038758699235846,-3.0056087090751482e-05,-0.00034961462965728106,7.123685955990136e-07,0.01169957087919786,0.01916841894558134,0.022456808402591323,-0.09183468204720606,0.7869329337629262,-0.44006030852734535,-0.44010335195388917,0.0003976857315410587,single_left,1,0,13.358502453398478,0.0,327.1179283213115,26.596529207595616,12.927408685447402,0.05588744625502043,0.0,0.0,0.0,240.0,0
229,4.58,horse_stance_hold,0.9956521739130436,transition,recovery,-0.23289703118785932,0.7360501161524645,0.15920939575822032,0.023867034215479165,-0.09183292391286417,0.7869730794599614,0.18038786021347278,-0.0001839393223039571,-0.00037363778851119163,2.3972432174921247e-05,0.013908234466745618,0.018665935136409573,0.02327780317166163,-0.09185786662829033,0.7869224130721844,-0.4401339973283513,-0.4401728770457292,0.00039759106257786225,single_left,1,0,13.266154943279158,0.0,327.11330231040387,26.547617804623002,12.920588991711345,0.055857351472241336,0.0,0.0,0.0,240.0,0
230,4.6000000000000005,horse_stance_hold,1.0,transition,recovery,-0.23287571838802557,0.7360740389692221,0.15919856670280697,0.023734237234824027,-0.09183814472403658,0.7869653729444942,0.1803885677187479,-0.0003217181134318004,-0.00039446759329742233,4.43930909514293e-05,0.017035919832614436,0.018189846562380766,0.024921739154926997,-0.09188177073606527,0.7869118818687616,-0.44020590386068004,-0.4402409964531478,0.0003975524973094807,single_left,1,0,13.172038917813218,0.0,327.1084927424692,26.500181317070815,12.913330373435349,0.05582546328774214,0.0,0.0,0.0,240.0,0
231,4.62,horse_stance_hold,1.0,transition,recovery,-0.2328570981624202,0.7360968207506814,0.15918701431637217,0.02360323915764944,-0.09184593201728693,0.7869572760879366,0.18038965175814478,-0.0004421886430583286,-0.00041301251237241916,6.18966915448592e-05,0.02027901700194131,0.017748706626083376,0.026949120903357878,-0.09190589440118647,0.7869012700931853,-0.440275837650799,-0.4403076869585415,0.0003975621551216002,single_left,1,0,13.077047664381158,0.0,327.1035960865207,26.454233935405476,12.905824030642762,0.05579194890543408,0.0,0.0,0.0,240.0,0
232,4.64,horse_stance_hold,1.0,transition,recovery,-0.23284079573648575,0.736118536301503,0.15917490481480323,0.023474398516754525,-0.09185593393575453,0.7869488285938099,0.18039105364572153,-0.0005449403034398122,-0.00042975984575219304,7.646142968681887e-05,0.02327918097816113,0.017345124396774728,0.029030563331660805,-0.09192983010463947,0.786890551373459,-0.44034370062503375,-0.4403729268324586,0.00039761265562893167,single_left,1,0,12.981983577348254,0.0,327.09870483704856,26.409766180995216,12.898222260804259,0.05575701599573935,0.0,0.0,0.0,240.0,0
233,4.66,horse_stance_hold,1.0,transition,recovery,-0.23282645745081773,0.7361392572947432,0.15916239435351448,0.023348064124316142,-0.09186779761157651,0.7869400643313019,0.18039271487513756,-0.0006301926408502087,-0.0004448546789810883,8.812164881190403e-05,0.025886211139824485,0.016977135174634575,0.030956728604834647,-0.09195325474504794,0.7868797399110964,-0.4404094745058472,-0.44043670116799105,0.0003976971620415354,single_left,1,0,12.88754373330405,0.0,327.0939135991152,26.36675064693308,12.89064072166705,0.05572089731410576,0.0,0.0,0.0,240.0,0
234,4.68,horse_stance_hold,1.0,transition,recovery,-0.2328137574077997,0.7361590527781218,0.159149625934336,0.023224542145440986,-0.09188118002360732,0.7869310171509627,0.1803945782508494,-0.0006986387834583911,-0.00045819474633659006,9.696817249997525e-05,0.02804307979437171,0.0166397124345737,0.03260819458753896,-0.09197591927038909,0.7868688834329741,-0.44047320429394576,-0.4404990049510738,0.0003978093770521385,single_left,1,0,12.794317044812054,0.0,327.08931524160874,26.325146842691193,12.883162644451373,0.05568383689392662,0.0,0.0,0.0,240.0,0
235,4.7,horse_stance_hold,1.0,transition,recovery,-0.23280240071098782,0.7361779894956945,0.15913672796076797,0.023104076250085908,-0.09189575591285443,0.7869217247505884,0.18039658898755098,-0.0007513073200619251,-0.0004695283270904195,0.00010314486002544622,0.02973832508367571,0.01632618865835385,0.03392510007193107,-0.0919976378695632,0.7868580537821088,-0.44053498035908983,-0.4405598442012972,0.000397943512805074,single_left,1,0,12.702789008853864,0.0,327.0849934474971,26.2849052915661,12.875844001090924,0.05564607841653634,0.0,0.0,0.0,240.0,0
236,4.72,horse_stance_hold,1.0,transition,recovery,-0.23279212425147186,0.7361961319961394,0.1591238139322823,0.022986838695593023,-0.09191122319320426,0.7869122306480506,0.18039869569182507,-0.000789448001244325,-0.00047854491892946845,0.00010684082430483886,0.030984817658467577,0.016029442935857282,0.03488555526521527,-0.09201827788917032,0.7868473365945837,-0.4405949211434541,-0.4406192356437572,0.0003980942532802595,single_left,1,0,12.613350727140027,0.0,327.08101616803253,26.245970983320376,12.868718868353914,0.055607856034751976,0.0,0.0,0.0,240.0,0
237,4.74,horse_stance_hold,1.0,transition,recovery,-0.23278269590023037,0.7362135425320517,0.15911098284326655,0.02287292992341389,-0.09192730634703429,0.786902584491389,0.18040085115236043,-0.0008144418926694059,-0.00048495132833324233,0.00010827968878963833,0.031809229700322475,0.015742796096509516,0.03549172753000553,-0.09203775105010346,0.7868368212909165,-0.44065315791673537,-0.44067720539754796,0.00039825672199850226,single_left,1,0,12.526309724371318,0.0,327.07743217410166,26.208286214792345,12.861804467629822,0.055569387653145695,0.0,0.0,0.0,240.0,0
238,4.76,horse_stance_hold,1.0,transition,recovery,-0.2327739128008326,0.7362302807833727,0.15909831995369192,0.022762384252013695,-0.09194375827344653,0.7868928410510003,0.18040301290163707,-0.0008277337379925405,-0.0004885287828021982,0.00010770790981262543,0.03224632304014624,0.01546061286958686,0.035761094780678924,-0.09205600612743267,0.7868265923227402,-0.4407098224717049,-0.44073378712525935,0.0003984264619687067,single_left,1,0,12.441900901889738,0.0,327.07427098070764,26.171792811122508,12.85510556498306,0.05553087046610748,0.0,0.0,0.0,240.0,0
239,4.78,horse_stance_hold,1.0,transition,recovery,-0.23276559927268423,0.7362464034582024,0.15908589770107598,0.022655179431763227,-0.0919603609948585,0.786883058295481,0.18040514355079973,-0.0008307829198227487,-0.0004891694582224586,0.00010538393557376128,0.0323356276142321,0.015178643115251448,0.03572091852159544,-0.09207302300956464,0.7868167222943655,-0.4407650381541475,-0.44078902000907244,0.0003985994295455375,single_left,1,0,12.360296629839665,0.0,327.0715452676054,26.13643372303519,12.848618080811093,0.055492478427892816,0.0,0.0,0.0,240.0,0
240,4.8,horse_stance_hold,1.0,transition,recovery,-0.2327576046636423,0.7362619638339557,0.15907377661187164,0.022551248131293798,-0.09197692555033002,0.7868732949578039,0.18040721092762455,-0.0008250290593937086,-0.00048689319402826607,0.00010156928223384769,0.032119379998676305,0.014894147252377492,0.03540466344812321,-0.09208880792824885,0.7868072672613002,-0.4408189142103737,-0.44084294682480013,0.00039877200006735447,single_left,1,0,12.281615476010979,0.0,327.06925452013763,26.10215403028096,12.842331881229267,0.0554543612701934,0.0,0.0,0.0,240.0,0
241,4.82,horse_stance_hold,1.0,transition,recovery,-0.23274980134846796,0.7362770113015799,0.15906200613906588,0.022450489796510736,-0.09199329132680076,0.7868636079621946,0.1804091880607894,-0.0008118685371653208,-0.0004818469713727695,9.652186729883469e-05,0.031641138955350374,0.014605853220816006,0.0348495713416939,-0.09210338960660845,0.7867982642270328,-0.4408715431249286,-0.44089561229091767,0.00039894098096601716,single_left,1,0,12.205929413397755,0.0,327.06738875032374,26.068901427523404,12.836232808325564,0.055416644678535285,0.0,0.0,0.0,240.0,0
242,4.84,horse_stance_hold,1.0,transition,recovery,-0.23274208296098262,0.7362915909674247,0.15905062540146483,0.022352781721686393,-0.09200932501049819,0.7868540500168266,0.18041105305391272,-0.0007926387358728784,-0.0004742908786891121,9.049138208045243e-05,0.030944759612007513,0.014313789996016764,0.034094907706210334,-0.09211681607389445,0.7867897306382723,-0.44092300041586807,-0.4409470617852045,0.0003991036272899401,single_left,1,0,12.133269575380812,0.0,327.0659315587221,26.03662630794098,12.830304059648059,0.05537943127267372,0.0,0.0,0.0,240.0,0
243,4.86,horse_stance_hold,1.0,transition,recovery,-0.23273436287107513,0.7363057433542339,0.15903966383177617,0.022257988562956528,-0.0920249192834632,0.7868446675963564,0.18041278888476783,-0.0007686074168713339,-0.00046457480005439067,8.371618917009174e-05,0.03007355312555232,0.014019039032113316,0.03318059753800909,-0.09212915192097083,0.7867816655283744,-0.4409733462498891,-0.44099734045253663,0.0003992576548735999,single_left,1,0,12.063630769079369,0.0,327.06486223877,26.00528158021146,12.824527054702946,0.05534280209245874,0.0,0.0,0.0,240.0,0
244,4.88,horse_stance_hold,1.0,transition,recovery,-0.23272657286817822,0.7363195042274328,0.1590291417589171,0.022165969881098545,-0.09203999134505966,0.7868354994532256,0.1804143831538233,-0.0007409652457787697,-0.00045311002310733376,7.642117267177878e-05,0.029069544687996572,0.013723441001392334,0.0321460924730538,-0.09214047580750125,0.7867740518787837,-0.4410226282215439,-0.4410464926759341,0.0003994012473142322,single_left,1,0,11.996975036956211,0.0,327.0641569706611,25.974822353235037,12.81888193332899,0.05530681835628581,0.0,0.0,0.0,240.0,0
245,4.9,horse_stance_hold,1.0,transition,recovery,-0.23271866198527208,0.7363329045578199,0.15901907095838433,0.022076585602464335,-0.09205448130492758,0.7868265757171682,0.1804158277957321,-0.0007108200453170411,-0.0004403395079410702,6.881606966761128e-05,0.027972794343984007,0.013429290742910487,0.031029390475296882,-0.09215087807457481,0.7867668597505276,-0.44107088469106465,-0.4410945618491149,0.00039953305412868123,single_left,1,0,11.933234588180763,0.0,327.0637893489444,25.94517758427823,12.813347592662783,0.055271523324432595,0.0,0.0,0.0,240.0,0
246,4.92,horse_stance_hold,1.0,transition,recovery,-0.23271059572460814,0.7363459715154546,0.15900945587593848,0.0219897025935994,-0.09206835053260629,0.7868179154181542,0.18041712045909467,-0.0006792061009569411,-0.0004271940541122691,6.142425892013551e-05,0.026830581050753022,0.013144848821635193,0.02987753554202005,-0.0921604603556803,0.7867599819445191,-0.44111809942213487,-0.44114160281909,0.000399650766535406,single_left,1,0,11.873580461700243,0.0,327.065244114118,25.91619429952778,12.807915333968388,0.055236943078326425,0.0,0.0,0.0,240.0,0
247,4.94,horse_stance_hold,1.0,transition,recovery,-0.2327023593132013,0.7363587443529765,0.15900030241314778,0.021905281631581716,-0.09208158281563482,0.7868094936441278,0.18041827474499458,-0.0006473931988474719,-0.0004163838258798492,5.4711926718510936e-05,0.025728623709385293,0.01290066006648093,0.028781749566870303,-0.09216937864620452,0.7867530260076219,-0.4411642931130896,-0.44118792443112154,0.0003997394863795162,single_left,1,0,11.81670417068402,0.0,327.06530849390344,25.887883994005723,12.802577926403892,0.055203081482583766,0.0,0.0,0.0,240.0,0
248,4.96,horse_stance_hold,1.0,transition,recovery,-0.23269395426535788,0.7363712604269782,0.15899160138803953,0.021823314547956635,-0.09209418930564371,0.7868012691381723,0.1804192928803815,-0.0006166675585153534,-0.00040719232500441304,4.780436225580835e-05,0.02468977920006581,0.012687681723782613,0.027759006907164555,-0.09217781853336043,0.786746047845594,-0.4412099164263923,-0.441233827440326,0.00039979949760973743,single_left,1,0,11.762365072222718,0.0,327.06498375032515,25.860226641744894,12.797307154618595,0.055169934466893326,0.0,0.0,0.0,240.0,0
249,4.98,horse_stance_hold,1.0,transition,recovery,-0.23268539279788503,0.7363835360439958,0.15898332556724537,0.02174371466024029,-0.09210619964987868,0.7867932131859677,0.1804201723384825,-0.000587678160192864,-0.00039940135869390977,4.0910509790139234e-05,0.023729917763308343,0.012498184074237658,0.02682002241249818,-0.09218589768131942,0.7867390483314627,-0.44125507126878655,-0.44127935674566793,0.00039983859487158213,single_left,1,0,11.710527072596818,0.0,327.06532596306573,25.83318272258036,12.792078433908477,0.05513749072994829,0.0,0.0,0.0,240.0,0
